"Region","CancerSiteICD10Code","CancerSite","Sex","SexQF","Year","IncidencesAgeUnder5","IncidencesAge5To9","IncidencesAge10To14","IncidencesAge15To19","IncidencesAge20To24","IncidencesAge25To29","IncidencesAge30To34","IncidencesAge35To39","IncidencesAge40To44","IncidencesAge45To49","IncidencesAge50To54","IncidencesAge55To59","IncidencesAge60To64","IncidencesAge65To69","IncidencesAge70To74","IncidencesAge75To79","IncidencesAge80To84","IncidencesAge85To89","IncidencesAge90AndOver","IncidencesAllAges","IncidenceRateAgeUnder5","IncidenceRateAge5To9","IncidenceRateAge10To14","IncidenceRateAge15To19","IncidenceRateAge20To24","IncidenceRateAge25To29","IncidenceRateAge30To34","IncidenceRateAge35To39","IncidenceRateAge40To44","IncidenceRateAge45To49","IncidenceRateAge50To54","IncidenceRateAge55To59","IncidenceRateAge60To64","IncidenceRateAge65To69","IncidenceRateAge70To74","IncidenceRateAge75To79","IncidenceRateAge80To84","IncidenceRateAge85To89","IncidenceRateAge90AndOver","CrudeRate","CrudeRateLower95pcConfidenceInterval","CrudeRateUpper95pcConfidenceInterval","EASR","EASRLower95pcConfidenceInterval","EASRLower95pcConfidenceIntervalQF","EASRUpper95pcConfidenceInterval","EASRUpper95pcConfidenceIntervalQF","WASR","WASRLower95pcConfidenceInterval","WASRLower95pcConfidenceIntervalQF","WASRUpper95pcConfidenceInterval","WASRUpper95pcConfidenceIntervalQF","StandardisedIncidenceRatio","SIRLower95pcConfidenceInterval","SIRUpper95pcConfidenceInterval"
"North of Scotland","C19-C20","Rectum and rectosigmoid junction","Male",NA,"2017-2021",0,0,0,0,0,4,3,12,14,26,62,89,139,167,175,112,112,59,18,992,0,0,0,0,0,1.74492662583538,1.33107937226297,5.53520853898171,6.88508788322891,11.6317564847042,24.8290997048541,35.558041511017,61.405523846548,81.9358447242147,94.3213176957572,90.3218522431271,133.285731286445,128.585127713364,91.6823715173432,28.801492103107,27.0368622972266,30.6510537340188,28.6216559159598,26.8528951581596,NA,30.4460322871303,NA,13.2843622847817,12.400528962521,NA,14.198189430103,NA,97.4617686582049,91.4904133793742,103.720525917923
"North of Scotland","C19-C20","Rectum and rectosigmoid junction","Females",NA,"2017-2021",0,0,0,0,2,1,4,5,16,16,45,45,63,75,79,79,91,44,26,591,0,0,0,0,1.0075262208699,0.466589834873857,1.80847360306717,2.26894226449514,7.78983037644355,6.78173001932793,17.2312122349265,17.3202161562976,27.0759286398859,35.3475131846224,39.5446854946089,53.6367771765329,81.541949300621,61.0890511759642,60.5496040987424,16.70079355615,15.3813014665878,18.1032067949668,14.9685866868484,13.7797848366112,NA,16.2058734053807,NA,6.97410872134682,6.33694271175283,NA,7.6413597727809,NA,98.3898261315138,90.6162675375795,106.651900281931
"North of Scotland","C53","Cervix uteri","Females",NA,"2017-2021",0,0,0,0,1,29,62,55,51,51,27,32,24,13,17,16,18,12,3,411,0,0,0,0,0.503763110434949,13.5311052113419,28.0313408475412,24.9583649094465,24.8300843249138,21.6167644366078,10.3387273409559,12.3165981555894,10.3146394818613,6.12690228533455,8.5096158659285,10.8631447446143,16.1291767847382,16.6606503207175,6.98649278062413,11.6142574476779,10.5184155467349,12.7932442768721,11.7256526852663,10.6117118202389,NA,12.8943909635894,NA,9.11968200531718,8.19382186521376,NA,10.0943863063397,NA,101.694409652736,92.0992206627231,112.017615430065
"North of Scotland","D06","Carcinoma in situ of the cervix uteri","Females",NA,"2017-2021",0,0,0,0,101,618,741,472,262,163,96,59,35,17,3,0,1,1,0,2569,0,0,0,0,50.8800741539299,288.352517952044,335.019734968193,214.188149768341,127.558472414263,69.0888745719033,36.7599194345099,22.708727849368,15.0421825777144,8.01210298851441,1.50169691751679,0,0.896065376929901,1.38838752672646,0,72.5961736814709,69.8157924884925,75.4588885513233,76.3994936549623,73.4658015036898,NA,79.3898170359225,NA,75.5171801274505,72.5657541651379,NA,78.5266143293388,NA,112.724101275084,108.406849341727,117.169197270457
"North of Scotland","C54","Corpus uteri","Females",NA,"2017-2021",0,0,0,0,0,2,3,9,13,38,87,130,168,172,178,139,87,46,21,1093,0,0,0,0,0,0.933179669747715,1.35635520230038,4.08409607609125,6.32923718086039,16.1066087959038,33.3136769875246,50.036180007082,72.2024763730289,81.0636302367341,89.1006837726631,94.3735699688363,77.9576877929014,63.8658262294172,48.9054494643689,30.8865775919999,29.0824059195619,32.7733721006341,28.0014682173175,26.3606661732752,NA,29.691108651766,NA,14.1412995327383,13.2341192337485,NA,15.0781274999744,NA,99.2888072584856,93.4890693978455,105.354146668336
"North of Scotland","C56","Ovary","Females",NA,"2017-2021",1,1,0,3,7,15,20,20,22,45,61,86,90,100,102,100,71,45,20,809,0.614582821180982,0.546851502474503,0,1.70931405227082,3.52634177304464,6.99884752310786,9.04236801533586,9.07576905798055,10.7110167676099,19.0736156793598,23.3578654740115,33.1008575431466,38.6798980569798,47.1300175794966,51.057695195571,67.8946546538391,63.620641762023,62.4774387026907,46.5766185374942,22.8611539541884,21.3127559550322,24.4923094712972,21.055977560357,19.6223565839616,NA,22.5394262733731,NA,11.752374626991,10.8255452606662,NA,12.7167289030037,NA,103.177040533148,96.1888052305678,110.538777357189
"North of Scotland","C53-C55","Uterus","Females",NA,"2017-2021",0,0,0,0,1,31,65,64,65,90,123,166,201,193,202,163,109,61,28,1562,0,0,0,0,0.503763110434949,14.4642848810896,29.3876960498415,29.0424609855378,31.6461859043019,38.1472313587196,47.0986467754658,63.8923529321201,86.3851056605882,90.9609339284284,101.114259112797,110.668287085758,97.6711260853592,84.6916391303141,65.2072659524919,44.1398300079633,41.9777548158001,46.384392196573,41.2093303583834,39.1796899017672,NA,43.2895037643875,NA,23.9901116412108,22.6681137430916,NA,25.3490480152036,NA,99.6816116948054,94.7989662536856,104.750538704028
"North of Scotland","C52","Vagina","Females",NA,"2017-2021",1,0,0,0,0,0,0,0,1,3,4,4,4,5,8,1,4,2,1,38,0.614582821180982,0,0,0,0,0,0,0,0.486864398527722,1.27157437862399,1.53166330977125,1.53957476944868,1.71910658031021,2.35650087897483,4.00452511337812,0.678946546538391,3.5842615077196,2.77677505345292,2.32883092687471,1.07382428956633,0.75990197807466,1.47390773473544,0.975793180614021,0.689225533687104,NA,1.31139976255224,NA,0.574730322024571,0.367906112392585,NA,0.826945989804648,NA,100.275382807762,70.9608289626097,137.635797364582
"North of Scotland","C51","Vulva","Females",NA,"2017-2021",0,0,0,0,0,1,1,0,5,9,10,15,18,20,23,19,20,12,17,170,0,0,0,0,0,0.466589834873857,0.452118400766793,0,2.43432199263861,3.81472313587196,3.82915827442812,5.77340538543254,7.73597961139596,9.42600351589931,11.5130097009621,12.8999843842294,17.921307538598,16.6606503207175,39.5901257568701,4.80395076911252,4.10893554510585,5.58285413105214,4.30621120572101,3.68003071991058,NA,4.98086611687709,NA,2.02900123860169,1.68915986713732,NA,2.39952909537233,NA,94.2965182012115,80.6540978537665,109.585574766563
"North of Scotland","C00-C14, C30-C32","Head and neck","All","d","2017-2021",0,1,1,0,3,4,6,18,26,61,129,198,237,255,192,154,101,57,37,1480,0,0.266352725587441,0.267532043650528,0,0.727292121729307,0.901800670488799,1.34359842530265,4.11747617010667,6.36110526650585,13.2766283458192,25.251487195147,38.8153857916084,51.6291502103289,61.2985189797042,49.8300070073447,56.7662410427295,51.6283373119527,48.3419557289458,59.1309350678408,21.1942683824477,20.1281144299623,22.3022335353739,20.4738593086953,19.4357368225418,NA,21.5386107601565,NA,10.6438873041927,10.0621629172116,NA,11.2417286561577,NA,82.7170779317164,78.5560878949961,87.0412488937166
"North of Scotland","C00-C14, C30-C32","Head and neck","Male",NA,"2017-2021",0,0,1,0,2,3,4,12,18,44,86,144,171,193,138,115,66,35,15,1047,0,0,0.522826609783132,0,0.93465368744246,1.30869496937654,1.77477249635062,5.53520853898171,8.85225584986574,19.6845109741149,34.4403641067331,57.5321121077129,75.5420473220123,94.6923235435536,74.3790962400828,92.741187571068,78.5433773652267,76.2793130503008,76.4019762644527,30.3983490241462,28.5846999942957,32.2969060523116,29.8551644866828,28.0601160588311,NA,31.7050795536549,NA,15.4523724883463,14.4629052441154,NA,16.4741151714428,NA,83.5640181252696,78.5783591908675,88.7830862327991
"North of Scotland","C00-C14, C30-C32","Head and neck","Females",NA,"2017-2021",0,1,0,0,1,1,2,6,8,17,43,54,66,62,54,39,35,22,22,433,0,0.546851502474503,0,0,0.503763110434949,0.466589834873857,0.904236801533586,2.72273071739417,3.89491518822178,7.20558814553593,16.4653805800409,20.7842593875572,28.3652585751185,29.2206108992879,27.0305445153023,26.4789153149973,31.3622881925465,30.5445255879821,51.2342803912436,12.2359451942689,11.1104373768616,13.4445633018495,11.0925541307078,10.0681300802622,NA,12.1658979885892,NA,5.83540212003904,5.23506793065325,NA,6.46785354855029,NA,80.7384122598221,73.3117923525959,88.7134322100775
"North of Scotland","C32","Larynx","All","d","2017-2021",0,0,0,0,0,0,1,3,2,7,21,32,37,58,36,48,19,14,5,283,0,0,0,0,0,0,0.223933070883774,0.686246028351111,0.489315789731219,1.523547515094,4.11070721781463,6.27319366329025,8.06024707924966,13.942408238521,9.34312631387714,17.6933738315001,9.71226147452576,11.8734628106183,7.99066690105956,4.05268780556264,3.59422469321241,4.55342554032927,3.99061175138228,3.5362287603284,NA,4.47206004834175,NA,1.88915256530491,1.65964441767617,NA,2.13330812051999,NA,74.5490501484643,66.1156372645738,83.7601032301027
"North of Scotland","C32","Larynx","Male",NA,"2017-2021",0,0,0,0,0,0,1,2,1,5,18,24,28,50,31,43,16,12,2,233,0,0,0,0,0,0,0.443693124087656,0.922534756496951,0.491791991659208,2.23687624705851,7.20844830140925,9.58868535128548,12.3694580410313,24.53169003719,16.7083477061056,34.6771397004863,19.0408187552065,26.1529073315317,10.1869301685937,6.76486659276606,5.9240652237656,7.69154628073086,6.69637698003406,5.85909257649511,NA,7.5887650551994,NA,3.1033775628334,2.69123969828675,NA,3.54444892423251,NA,78.8569573195877,69.0558715538432,89.6591127798167
"North of Scotland","C32","Larynx","Females",NA,"2017-2021",0,0,0,0,0,0,0,1,1,2,3,8,9,8,5,5,3,2,3,50,0,0,0,0,0,0,0,0.453788452899028,0.486864398527722,0.847716252415991,1.14874748232843,3.07914953889736,3.86798980569798,3.77040140635972,2.50282819586132,3.39473273269195,2.6881961307897,2.77677505345292,6.98649278062413,1.4129266967978,1.0487014281711,1.86276770480053,1.2848465227305,0.952451261344875,NA,1.6662270647174,NA,0.674927567776424,0.484974709996989,NA,0.895783327950519,NA,59.4218540882767,44.1040454456557,78.3403066881475
"North of Scotland","C00-C14","Lip, oral cavity and pharynx","All","d","2017-2021",0,1,0,0,3,4,5,14,24,52,106,164,193,187,146,99,75,41,32,1146,0,0.266352725587441,0,0,0.727292121729307,0.901800670488799,1.11966535441887,3.20248146563852,5.87178947677463,11.3177815406983,20.7492840518262,32.1501175243625,42.0439915214914,44.9522472517831,37.8915678285017,36.492583527469,38.3378742415491,34.7722839453821,51.1402681667812,16.4112375447872,15.4747122720445,17.3896233797296,15.8044007730211,14.8950063608723,NA,16.7403606885666,NA,8.42210425494847,7.90063496216959,NA,8.96000297681973,NA,85.0883804442278,80.2327186767778,90.1610793139889
"North of Scotland","C00-C14","Lip, oral cavity and pharynx","Male",NA,"2017-2021",0,0,0,0,2,3,3,9,17,37,67,118,140,138,100,68,49,23,13,787,0,0,0,0,0.93465368744246,1.30869496937654,1.33107937226297,4.15140640423628,8.36046385820653,16.552884228233,26.8314464552455,47.1443696438203,61.8472902051563,67.7074645026445,53.897895826147,54.8382674333272,58.3125074378198,50.1264057187691,66.215046095859,22.8495708519609,21.2808565076819,24.5033267764743,22.3932718529499,20.8430208257788,NA,23.9983411436142,NA,11.9283215584652,11.0522769948347,NA,12.8373026508365,NA,85.0476536068621,79.2087923422572,91.2030454052265
"North of Scotland","C00-C14","Lip, oral cavity and pharynx","Females",NA,"2017-2021",0,1,0,0,1,1,2,5,7,15,39,46,53,49,46,31,26,18,19,359,0,0.546851502474503,0,0,0.503763110434949,0.466589834873857,0.904236801533586,2.26894226449514,3.40805078969405,6.35787189311993,14.9337172702696,17.7051098486598,22.7781621891103,23.0937086139533,23.0260194019242,21.0473429426901,23.2976998001774,24.9909754810763,44.2477876106195,10.1448136830082,9.12242041561146,11.2504459871313,9.21552969309235,8.2830468555754,NA,10.1970333270579,NA,4.91588695143174,4.36170904451411,NA,5.50272692596022,NA,85.1777984633641,76.5935887970515,94.4608990227087
"North of Scotland","C03-C06","Mouth (IARC definition)","All","d","2017-2021",0,1,0,0,0,1,0,2,2,5,16,27,46,43,35,26,21,14,10,249,0,0.266352725587441,0,0,0,0.2254501676222,0,0.457497352234074,0.489315789731219,1.08824822506715,3.13196740404924,5.29300715340115,10.0208477201482,10.3366130044207,9.08359502738055,9.58391082539589,10.7346047876337,11.8734628106183,15.9813338021191,3.56579245083073,3.13660934531554,4.03730427053256,3.35736422567937,2.95009072445503,NA,3.79058876659834,NA,1.64915516603461,1.43065840234745,NA,1.88295234301259,NA,79.3256046739842,69.7778786550682,89.8149869710565
"North of Scotland","C03-C06","Mouth (IARC definition)","Male",NA,"2017-2021",0,0,0,0,0,1,0,0,0,1,7,18,29,22,23,19,11,4,2,137,0,0,0,0,0,0.436231656458846,0,0,0,0.447375249411702,2.80328545054804,7.19151401346411,12.8112243996395,10.7939436163636,12.3965160400138,15.3224570769591,13.0905628942045,8.71763577717723,10.1869301685937,3.97762542149764,3.3394788449498,4.70220374059592,3.87613091791601,3.24965976947876,NA,4.55700357465404,NA,1.83823051344765,1.52593187263301,NA,2.17917211471126,NA,73.6330171089269,61.8197735754877,87.0462680094686
"North of Scotland","C03-C06","Mouth (IARC definition)","Females",NA,"2017-2021",0,1,0,0,0,0,0,2,2,4,9,9,17,21,12,7,10,10,8,112,0,0.546851502474503,0,0,0,0,0,0.907576905798055,0.973728797055444,1.69543250483198,3.4462424469853,3.46404323125953,7.3062029663184,9.89730369169428,6.00678767006718,4.75262582576874,8.96065376929901,13.8838752672646,18.6306474149977,3.16495580082707,2.60601481573905,3.80826424476342,2.83859753344274,2.33494214145899,NA,3.39070707217185,NA,1.46007981862157,1.16401991813505,NA,1.78917991323176,NA,87.6106854386548,72.1383673700987,105.418420291385
"North of Scotland","C01-C06","Oral cavity","All","d","2017-2021",0,1,0,0,1,1,1,4,11,18,47,76,115,94,73,51,37,26,17,573,0,0.266352725587441,0,0,0.242430707243102,0.2254501676222,0.223933070883774,0.914994704468148,2.6912368435217,3.91769361024172,9.20015424939465,14.8988349503143,25.0521193003706,22.5963168003615,18.9457839142509,18.7992096959689,18.9133512924975,22.0507166482911,27.1682674636025,8.20561877239361,7.54741841430257,8.9058495984915,7.80781279891431,7.17711074575259,NA,8.46469663643175,NA,4.08134453608487,3.72647012237327,NA,4.45212846089388,NA,81.3889529765388,74.8604705452028,88.334322406781
"North of Scotland","C01-C06","Oral cavity","Male",NA,"2017-2021",0,0,0,0,1,1,1,1,7,11,25,53,78,61,48,35,21,14,4,361,0,0,0,0,0.46732684372123,0.436231656458846,0.443693124087656,0.461267378248476,3.44254394161445,4.92112774352872,10.0117337519573,21.1750134840888,34.4577759714442,29.9286618453719,25.8709899965505,28.2255788259772,24.9910746162085,30.5117252201203,20.3738603371874,10.4811881544573,9.4277472762577,11.6201475020238,10.2003034963443,9.16814509216499,NA,11.2867244672073,NA,5.31416062086401,4.74581758534293,NA,5.91418228771079,NA,80.2002727170055,72.1395219244611,88.915396321534
"North of Scotland","C01-C06","Oral cavity","Females",NA,"2017-2021",0,1,0,0,0,0,0,3,4,7,22,23,37,33,25,16,16,12,13,212,0,0.546851502474503,0,0,0,0,0,1.36136535869708,1.94745759411089,2.96700688345597,8.42414820374185,8.8525549243299,15.9017358678695,15.5529058012339,12.5141409793066,10.8631447446143,14.3370460308784,16.6606503207175,30.2748020493712,5.99080919442267,5.21147059129043,6.85381899349714,5.41532210148431,4.70806546066508,NA,6.17134752697613,NA,2.84852845130573,2.43430651909814,NA,3.29481766435963,NA,83.4962587779596,72.634310822187,95.524365027533
"North of Scotland","C07-C08","Salivary glands","All","d","2017-2021",0,0,0,0,2,3,2,2,1,3,6,10,5,10,6,12,8,4,4,78,0,0,0,0,0.484861414486204,0.676350502866599,0.447866141767549,0.457497352234074,0.244657894865609,0.652948935040287,1.17448777651847,1.9603730197782,1.08922257827698,2.40386348940016,1.55718771897952,4.42334345787503,4.0893732524319,3.39241794589093,6.39253352084765,1.11699522556143,0.882938373440436,1.39406059342333,1.10663100120234,0.871805110377257,NA,1.36903725777686,NA,0.579613998750288,0.440131751852288,NA,0.738001530713164,NA,91.8492303554233,72.6030050943249,114.631996309921
"North of Scotland","C07-C08","Salivary glands","Male",NA,"2017-2021",0,0,0,0,1,2,0,1,1,2,4,3,4,7,4,8,5,3,2,47,0,0,0,0,0.46732684372123,0.872463312917692,0,0.461267378248476,0.491791991659208,0.894750498823403,1.60187740031317,1.19858566891069,1.76706543443304,3.43443660520661,2.15591583304588,6.45156087450908,5.95025586100202,6.53822683288292,10.1869301685937,1.3645868234335,1.00264707101791,1.81461119265025,1.40924885339986,1.0305595828576,NA,1.8462775812492,NA,0.69534805699068,0.48652658819858,NA,0.940873227661692,NA,96.5357739884558,70.9308556815983,128.372114520233
"North of Scotland","C07-C08","Salivary glands","Females",NA,"2017-2021",0,0,0,0,1,1,2,1,0,1,2,7,1,3,2,4,3,1,2,31,0,0,0,0,0.503763110434949,0.466589834873857,0.904236801533586,0.453788452899028,0,0.423858126207996,0.765831654885623,2.69425584653519,0.429776645077553,1.4139005273849,1.00113127834453,2.71578618615356,2.6881961307897,1.38838752672646,4.65766185374942,0.876014552014636,0.595209386669484,1.24343273093436,0.804013149004809,0.545251352838887,NA,1.11222916407994,NA,0.463879940509897,0.291602506214152,NA,0.675503726227434,NA,85.5522548167303,58.1286064261712,121.434596719555
"North of Scotland","C73","Thyroid","All","d","2017-2021",1,0,0,5,8,25,19,28,26,25,43,39,29,34,24,23,16,8,5,358,0.297638535856514,0,0,1.38451229170013,1.93944565794482,5.63625419055499,4.25472834679171,6.40496293127704,6.36110526650585,5.44124112533572,8.41716239838234,7.64545477713499,6.31749095400649,8.17313586396056,6.22875087591809,8.47807496092713,8.1787465048638,6.78483589178187,7.99066690105956,5.12672167629478,4.60934935039958,5.68627769593757,5.01080432711673,4.50233647938278,NA,5.5460827332999,NA,3.62539255922776,3.21606192036369,NA,4.05888774211517,NA,91.0145592883767,81.8296615696096,100.948343047388
"North of Scotland","C73","Thyroid","Male",NA,"2017-2021",0,0,0,0,1,5,2,6,6,5,13,13,12,15,13,7,9,1,0,108,0,0,0,0,0.46732684372123,2.18115828229423,0.887386248175312,2.76760426949085,2.95075194995525,2.23687624705851,5.20610155101779,5.1938712319463,5.30119630329911,7.35950701115701,7.0067264573991,5.64511576519544,10.7104605498036,2.17940894429431,0,3.13564631767697,2.57223145101986,3.78579094327496,3.07492249019426,2.52034394667592,NA,3.68382614039011,NA,1.90109851887022,1.52852568337962,NA,2.31369533803698,NA,92.7461054603106,76.0814279594373,111.976074628146
"North of Scotland","C73","Thyroid","Females",NA,"2017-2021",1,0,0,5,7,20,17,22,20,20,30,26,17,19,11,16,7,7,5,250,0.614582821180982,0,0,2.84885675378471,3.52634177304464,9.33179669747715,7.68601281303548,9.98334596377861,9.73728797055444,8.47716252415991,11.4874748232843,10.0072360014164,7.3062029663184,8.95470334010434,5.50622203089491,10.8631447446143,6.27245763850931,9.71871268708522,11.6441546343735,7.064633483989,6.21597306936106,7.99681766639659,6.9466861640392,6.10705552444052,NA,7.83961035419181,NA,5.34968659958529,4.62974827424867,NA,6.12089185734329,NA,90.2863699209265,79.4404472971982,102.199730482098
